signI	signJ	{measureName}
2(N01)	DUG~c	46.81710073171098
AB~a	SZE~a	46.77013474171037
SZU	U4	46.75512057504713
DU	SZE~a	46.72628273817407
1(N14)	MASZ2	46.72499098052248
1(N57)	BU~a	46.66331422655365
1(N39~a)	2(N01)	46.61972929584137
1(N57)	UDU~a	46.61079582405648
PAP~a	SU~a	46.60599916790988
PAP~a	SANGA~a	46.59485005429891
A	GI	46.55102115529468
PAP~a	TUR	46.52979981264867
4(N01)	BU~a	46.401610145017784
U4	UDU~a	46.40036076673338
3(N01)	HI	46.34034885709695
4(N14)	EN~a	46.32650076326197
2(N14)	NUN~a	46.31044044208671
3(N57)	A	46.30200795178879
2(N01)	2(N57)	46.29180363463366
1(N01)	ZI~a	46.2660167883918
1(N14)	TUR	46.19776983774525
1(N14)	DUG~a	46.193678022125354
1(N14)	UDUNITA~a	46.09753826164948
5(N01)	SZU	46.04770654232146
DI	NAM2	45.974655066576716
DU	E2~a	45.96509172319313
ERIN	GAL~a	45.94510728905493
1(N34)	SZE~a	45.90711962485128
1(N25)	1(N42~a)	45.82045599188181
1(N01)	LA2	45.803118765810765
EN~a	TUG2~a	45.64075844077491
1(N14)	1(N24)	45.561128758466474
1(N01)	HASZHUR	45.51746996845222
1(N01)	EZEN~b	45.507117422554806
1(N14)	SI	45.42368460493097
2(N01)	9(N01)	45.40580338790143
BA	E2~a	45.37145188127726
1(N01)	ZATU737	45.35873824927012
4(N01)	NUN~a	45.14351657301897
1(N01)	NI~b	45.12618427489823
3(N01)	TUR	45.059649969491524
SI	U4	45.05764929866338
GI	SZU	44.998171933091236
E2~a	SZU	44.80943457833384
1(N57)	2(N57)	44.80593372329876
1(N01)	UR2	44.69909424978231
1(N14)	SAG	44.68919055625701
EN~a	GISZ	44.685867981092805
2(N01)	DA~a	44.68331098590494
DU	U4	44.56843833460501
BU~a	NUN~a	44.48537101677053
AN	PA~a	44.44809662964392
2(N01)	RU	44.420388361612154
1(N08)	2(N01)	44.34692842821021
6(N01)	UDU~a	44.2495580783925
AN	MUSZEN	44.241248666779924
SAL	TUR	44.104262345340416
GAL~a	ME~a	44.09064003468146
EN~a	KISAL~b1	44.00483846907179
1(N01)	BAD~a	43.94073491267308
KI	PAP~a	43.881701978080606
E2~a	KI	43.85109718865024
ME~a	SZU	43.823282022154345
1(N01)	UKKIN~a	43.814084035005216
1(N01)	ISZ~b	43.73648827388968
DU	KI	43.734913473556325
1(N01)	SI4~a	43.66501372701246
BA	SZU	43.66007648418518
3(N01)	KUR~a	43.621169420512956
2(N01)	GA~a	43.60204103986215
2(N01)	KASZ~c	43.41512352345536
BAR	EN~a	43.409728888943974
BU~a	SI	43.344463038057334
2(N01)	SU~a	43.3245223577462
GAL~a	SZE~a	43.31498371041705
1(N01)	SZAB~a	43.31216678781924
KU6~a	RAD~a	43.30936072020336
2(N01)	ERIM~a	43.270120199535995
NE~a	SZE~a	43.269554990873
1(N14)	TUG2~a	43.096504877630316
1(N57)	E2~a	43.035015323387654
E2~a	GAL~a	43.018931850889786
1(N01)	2(N39~a)	42.97107623494865
1(N01)	U2~a	42.935031649871405
2(N39~a)	SZE~a	42.91049516698911
6(N01)	BA	42.859026892354926
HI@g~a	SZE~a	42.83573806299651
DU	SZU	42.828579307189905
1(N01)	IM~a	42.77654296913078
4(N01)	5(N14)	42.767181742589464
4(N01)	SZU	42.75113941810029
3(N01)	SAG	42.729977607586434
APIN~a	EN~a	42.71601655110254
NUN~a	SZU	42.63793720353091
1(N24)	3(N01)	42.61154698218857
3(N01)	KU6~a	42.60278216416575
MUSZEN	PAP~a	42.55001891529087
2(N14)	BAR	42.528203515163504
AN	NUNUZ~a1	42.526527110158646
1(N57)	AN	42.382867043314775
1(N01)	KU~b1	42.36179413685306
5(N01)	SZU2	42.3356336378233
4(N01)	SZU2	42.205010463705484
SZU	TUR	42.18204760600203
3(N01)	NI~a	42.13631754442209
5(N01)	NUN~a	42.113361259171356
3(N14)	BA	42.11288989408838
1(N57)	SZE~a	42.09450811392303
2(N14)	NAM2	42.07406035949284
1(N14)	2(N57)	42.06698618708856
EN~a	RU	42.06334864995141
GI	KI	42.05605491496152
2(N01)	ZATU659	42.0545909857478
1(N01)	KA~a	42.03346071281974
GAL~a	SUKKAL	42.006822041568775
GAL~a	UMUN2	41.92915976484031
1(N01)	DUR2	41.92419573157827
