signI	signJ	{measureName}
1(N57)	3(N01)	85.82043959565708
EN~a	SAG	85.36727552835605
3(N01)	BA	84.68004764472134
2(N01)	SANGA~a	84.41648171671059
EN~a	SANGA~a	83.49628734842653
3(N01)	PAP~a	82.87593700801196
1(N01)	1(N24)	82.81762769849962
1(N14)	4(N14)	82.0180716938889
3(N01)	GI	81.98295852642146
SZE~a	U4	81.00211995358099
1(N14)	E2~a	80.3478754374292
1(N01)	TUR3~a	80.32805858533625
1(N01)	GU4	80.23220081701567
1(N01)	MA	79.94796361267048
3(N01)	SZU	79.9001351246382
3(N01)	6(N01)	79.720744370937
1(N45)	SZE~a	79.64397427840298
1(N14)	9(N01)	79.59596591495234
1(N34)	5(N01)	79.52243459618401
3(N01)	UDU~a	79.26433508968856
3(N14)	SZE~a	79.26205427227708
4(N01)	U4	79.25521652488763
1(N01)	U2~b	79.13003204402199
1(N01)	SIG2~b	78.94482135490314
5(N01)	6(N01)	78.32556771930818
BA	GI	78.23969128745036
AN	NUN~a	78.13433005688753
DU	PAP~a	78.10845075412686
1(N01)	APIN~a	77.99982381643873
PAP~a	SZE~a	77.75839467968873
5(N01)	U4	77.70301608020796
1(N01)	DUG~a	77.60018769848081
1(N14)	GAR	77.40568176907037
A	AN	77.23733594969272
2(N01)	4(N14)	76.93243271858493
2(N01)	NI~a	76.7095844674318
4(N01)	6(N01)	76.35384329043731
AN	SZU	75.84895407898107
1(N01)	GA2~a1	75.8184426594509
AN	PAP~a	75.67667427942762
1(N57)	EN~a	75.52072421254222
2(N01)	KI	75.48444696352948
GI	SZE~a	75.26221611981758
1(N01)	RU	75.21463651528904
PAP~a	SZU	75.20197289351907
EN~a	IB~a	75.161280481707
5(N01)	UDU~a	74.88650206309917
5(N01)	SZE~a	74.77979771550123
2(N01)	SAG	74.76649350152638
NAM2	PAP~a	74.74051596132959
BA	SZE~a	74.46088910542392
3(N57)	U4	74.41292581421781
1(N14)	5(N14)	74.3247593790052
2(N01)	KU6~a	74.29331046197804
1(N01)	8(N01)	74.1325263281663
KUR~a	SAL	73.92786299144042
1(N57)	SAL	73.77406064935008
1(N57)	5(N01)	73.74705169466199
3(N57)	E2~a	73.6750234533128
1(N01)	SUKKAL	73.6066436369117
4(N14)	5(N01)	73.52623413429859
AN	SAL	73.51146380601708
1(N01)	KISAL~b1	73.3952602039529
1(N01)	GI6	73.38595015483527
EN~a	NAM2	73.29140307489692
1(N24)	1(N39~a)	72.94156091160775
AN	U4	72.58435721962637
1(N01)	PIRIG~b1	72.58242659297264
2(N01)	TUG2~a	72.25034265613893
1(N01)	ERIM~a	71.84411348755697
1(N01)	SZE3	71.72091746540896
1(N58)	BAD~a	71.68462736683169
NI~a	RU	71.63224728232328
2(N01)	BAR	71.49299809001172
1(N01)	ZATU753	71.41871012513639
2(N14)	4(N14)	71.1467608910594
2(N01)	NAM2	70.96546414143722
1(N34)	3(N01)	70.3757468734594
1(N57)	4(N01)	70.36539599988427
1(N14)	3(N57)	70.15413775004413
1(N14)	SZU	70.08722407164193
PAP~a	U4	69.74873102232512
4(N01)	AN	69.70837185840554
1(N01)	MASZ2	69.53512833159554
2(N01)	8(N01)	69.44447590026004
3(N01)	3(N57)	69.3375386203545
EN~a	TUR	69.1491644988392
1(N14)	SZU2	69.07074170504819
1(N01)	SILA3~a	69.06170408877959
BU~a	SZE~a	68.9387229694795
BAR	U4	68.62400243821502
GA~a	ZATU753	68.50436292612636
2(N01)	HI	68.40721751556103
1(N01)	NAGA~a	68.29321502795719
1(N34)	4(N01)	68.21570155537403
5(N01)	SAL	68.20040672785021
AN	HI	67.89378716171343
2(N01)	TUR	67.86116281232225
1(N01)	SZA	67.73203719722946
1(N01)	UNUG~a	67.32506274742173
1(N01)	UB	67.06889846283157
AN	KI	67.0671873776714
3(N57)	BU~a	66.94986872982483
1(N01)	GADA~a	66.66950712392308
1(N01)	URU~a1	66.42634542676419
3(N01)	A	66.41869125542728
1(N01)	RAD~a	66.32071861409027
3(N57)	SAL	66.24780147290424
1(N01)	E2~b	66.21584586540425
2(N01)	7(N01)	66.12359103507204
3(N01)	BU~a	66.0504694838845
GAL~a	SZITA~a1	65.9854841477545
2(N01)	PA~a	65.98049796070757
1(N01)	4(N14)	65.94700074521141
1(N14)	GAL~a	65.88372619500656
BU~a	NAM2	65.86763246105691
AN	BU~a	65.56472027347785
1(N01)	NUNUZ~a1	65.38231647534376
3(N01)	NUN~a	65.29163987103095
EN~a	TE	65.26675575590946
5(N14)	SZE~a	65.13875269760425
3(N57)	SZE~a	64.62641375986465
2(N01)	AB~a	64.43214081227606
3(N14)	EN~a	64.37863676391461
2(N01)	GAR	64.36462767328612
1(N01)	1(N39~a)	64.32884832540024
NAM2	PA~a	64.15895694807318
1(N01)	DUB~a	63.768522319083274
1(N01)	U8	63.69370983505084
2(N14)	BA	63.610796590178005
1(N01)	AMAR	63.597327332294455
2(N14)	UDU~a	63.52074969939432
AN	E2~a	63.32922743158803
1(N01)	UMUN2	62.990157771271875
2(N14)	7(N01)	62.79553738932527
AN	BA	62.74344030223299
2(N14)	U4	62.52241684451772
2(N01)	KUR~a	62.509423864966124
E2~a	PAP~a	62.4404673201791
1(N01)	1(N58)	62.210301802950674
AB~a	EN~a	61.9311723414386
1(N01)	KASZ~c	61.888090918062694
1(N01)	2(N57)	61.658370330838096
1(N14)	BU~a	61.516451723770956
1(N01)	KAB	61.46337702213023
1(N24)	2(N39~a)	61.39734930122742
2(N14)	SAL	61.38380651980083
1(N57)	2(N14)	61.3553534699943
1(N14)	SANGA~a	61.25803501007448
A	BU~a	61.20196448903038
1(N14)	NUN~a	61.13719331272711
KAB	NAM2	61.03329924470552
1(N14)	2(N34)	61.029406614454956
1(N57)	BA	60.9498456797538
5(N01)	AN	60.909283189038554
3(N01)	BAR	60.85267314636376
BU~a	DU	60.777808157109554
AN	GI	60.75786060013886
1(N14)	A	60.72063965460618
3(N57)	AN	60.71385034132992
1(N57)	DUG~c	60.46804625242879
EN~a	SZITA~a1	60.41747499799181
2(N57)	U4	60.302219050354125
1(N01)	UDUNITA~a	60.145231395200646
EN~a	KU6~a	59.89789526736024
3(N01)	E2~a	59.692557101189415
3(N01)	DU	59.636996068016565
2(N01)	NE~a	59.45909999805772
4(N01)	PAP~a	59.39878591601691
4(N01)	BA	59.35239808833862
5(N01)	BA	59.31643529146353
1(N24)	SZE~a	58.974723839733066
1(N01)	NA~a	58.66160159468838
1(N01)	ZATU659	58.6256032128873
1(N01)	SIG7	58.582678426021154
GI	PAP~a	58.549774883254955
3(N01)	4(N14)	58.507612984812056
1(N01)	NUN~b	58.43125323249159
BU~a	E2~a	58.35486568266627
GI	U4	58.30981860848342
3(N01)	SZU2	58.28453233322645
BAR	SAL	58.23506106162515
2(N01)	UD5~a	58.161797561436096
1(N24)	2(N01)	58.11684612914949
1(N01)	DIN	57.992072789994474
1(N01)	GAN2	57.86867916307386
SAL	U4	57.815251754763054
AN	SZE~a	57.79293950903282
3(N14)	4(N14)	57.516914206851865
2(N14)	8(N01)	57.49352341705221
BU~a	GI	57.39939185822959
1(N14)	ME~a	57.38512881095349
AN	SI	57.228962996997645
GAL~a	NAM2	57.18411009596601
AN	DU	57.17167479592888
1(N01)	NAR	57.07514130755543
5(N01)	PAP~a	57.051394142812555
3(N14)	6(N01)	57.03862202272293
1(N14)	DU	57.02492872186623
2(N01)	SZITA~a1	56.75345239747995
SAL	SZU	56.75098398130937
2(N14)	PAP~a	56.72291682716193
3(N01)	7(N01)	56.71815970174909
4(N01)	4(N14)	56.59001960454839
1(N14)	BAR	56.319164267847874
BU~a	SAL	56.28756860335621
1(N01)	1(N02)	56.18673505620958
3(N01)	GAL~a	55.90441978542352
AN	SZU2	55.90059436023428
HI	NUN~a	55.77722602429483
1(N34)	5(N14)	55.76367288835573
E2~a	NUN~a	55.753611177635605
BA	U4	55.69149375440974
1(N01)	MAR~a	55.611400805147525
4(N01)	UDU~a	55.49714048728843
1(N14)	U8	55.38146320045735
1(N01)	AL	55.26347148164358
2(N01)	SZUBUR	55.193950912915355
4(N01)	8(N01)	55.17237065660413
2(N14)	2(N34)	55.04453750814633
PA~a	SZE~a	54.9416146962822
3(N01)	SI	54.65345419302715
4(N01)	SAL	54.54033194175674
AN	NI~a	54.43340718813206
2(N01)	MASZ	53.96764598260681
GAL~a	GA~a	53.955447038269604
3(N57)	DU	53.90355252966614
2(N01)	5(N14)	53.89907941113775
NUN~a	SANGA~a	53.806091808984014
E2~a	SAL	53.78629367265157
3(N01)	8(N01)	53.491700881907754
3(N57)	PIRIG~b1	53.43917777187071
1(N01)	NIM~a	53.39077520170641
4(N01)	GI	53.384940563712
SAL	SANGA~a	53.3493890127709
5(N01)	GAL~a	53.07950494622576
1(N01)	5(N14)	53.004917485036
3(N01)	5(N14)	52.958631352304735
1(N57)	PAP~a	52.92196553661082
U8	UD5~a	52.868579482573296
2(N14)	GAR	52.81385297738532
1(N14)	UD5~a	52.76641176525276
GI	SAL	52.694700407662395
2(N14)	AN	52.65991669149237
1(N01)	TI	52.54110942207781
PAP~a	SI	52.475234665237735
2(N01)	MUSZEN	52.32041026562972
1(N14)	SUHUR	52.29102980520682
AN	GAL~a	52.09374779079839
1(N14)	HI	52.00297116268479
2(N01)	DUG~a	51.93423531503058
PA~a	RAD~a	51.81302419704513
NAM2	RAD~a	51.72808781023157
3(N57)	SZU	51.67264236414007
5(N01)	8(N01)	51.51349587738148
AN	ME~a	51.447129831356435
BU~a	SZU	51.28027410086306
E2~a	U4	51.253291940462475
2(N01)	AB2	51.129063280528285
E2~a	SZE~a	51.11039815038717
BU~a	U4	51.00600895234625
HI	SAL	50.73099148464994
2(N14)	GAL~a	50.6983807995899
3(N57)	SANGA~a	50.660708357461445
3(N14)	UDU~a	50.6341200875269
1(N14)	KU6~a	50.61273580417894
1(N01)	MU	50.55664302451536
3(N57)	4(N01)	50.49633444215359
2(N01)	TE	50.47385259903471
2(N01)	MA	50.4726220387852
GAL~a	TE	50.38098022006836
2(N01)	MUSZ3~a	50.36959345852263
BU~a	TUR	50.32353266614019
2(N34)	3(N14)	50.285323546168385
1(N34)	6(N01)	50.197731663701
4(N14)	SZE~a	50.170872276629176
BU~a	DU6~a	50.12536611636315
1(N57)	SZUBUR	50.07893264605401
SAL	SZE~a	50.028184457360545
1(N01)	UTUA~a	49.80588624089402
A	PAP~a	49.69980932410203
4(N01)	7(N01)	49.678675955200774
1(N01)	NAMESZDA	49.50923984121408
1(N14)	KI	49.46151789927315
2(N14)	5(N14)	49.428833971092985
E2~a	GI	49.303651171180796
1(N01)	TUN3~a	49.2743640156271
1(N57)	3(N57)	49.26889560241597
1(N01)	9(N01)	49.13090051441826
SZE~a	SZU	48.87515509566466
5(N01)	GI	48.77895912434755
6(N01)	EN~a	48.733347349891076
EN~a	SZUBUR	48.67989092896556
EN~a	UDU~a	48.654357774607476
1(N14)	MASZ	48.53389194750227
3(N14)	8(N01)	48.41844645968835
EN~a	MUSZEN	48.40712255355173
GAL~a	NUN~a	48.37939585459104
5(N01)	BAR	48.24194628685937
A	U4	48.20050877474327
2(N45)	SZE~a	48.19671212187465
2(N01)	GA2~a1	48.18472008808254
EN~a	RAD~a	48.13034978249152
A	SZE~a	48.09581151444507
