signI	signJ	{measureName}
AB~a	U4	60.482639655896314
4(N01)	AB~a	60.42708801270328
E2~a	KI	60.33071382092561
1(N14)	SZUBUR	60.13171990891067
2(N57)	U4	60.05078874619694
2(N14)	SAG	59.998662006519545
NUN~a	SAL	59.9923060499323
3(N57)	PIRIG~b1	59.96887499083159
3(N01)	GA~a	59.93433328733803
AN	DA~a	59.88104838215568
HI	SZU	59.80782438532139
3(N14)	SZU	59.778357643196145
AN	TAK4~a	59.7299627745042
1(N01)	KISZ	59.66223492631639
PA~a	U4	59.61852411287173
2(N34)	3(N01)	59.53459378340415
4(N01)	9(N01)	59.408676512767194
4(N01)	BAR	59.31122220821642
2(N14)	HI	59.16572979659652
6(N01)	SAL	59.145202542845325
SANGA~a	TE	59.144813058353876
1(N14)	MASZ2	59.116348261296274
3(N14)	BU~a	59.099412478147165
3(N01)	IB~a	59.09137398638031
3(N14)	PA~a	58.95185818319957
GI	SANGA~a	58.91852931285253
1(N14)	SU~a	58.82996703130629
GI	PA~a	58.82172164497975
A	PA~a	58.68851671110884
BU~a	KU6~a	58.68785365151543
E2~a	SI	58.64722151251411
EN~a	SU~a	58.62526035059077
3(N14)	A	58.5984055820947
A	ME~a	58.52989516587681
NE~a	U4	58.51019095478596
4(N14)	8(N01)	58.45186595706933
AB~a	E2~a	58.3882431695953
3(N57)	HI	58.37034673935671
GA~a	SANGA~a	58.35701033520696
2(N34)	5(N01)	58.319339655280785
6(N01)	GI	58.30867454727243
EN~a	URU~a1	58.260907412015
AB~a	ME~a	58.25419345749418
1(N01)	ZI~a	58.18275521784913
1(N14)	APIN~a	58.10101609682288
8(N01)	BA	58.0768591864434
3(N57)	NAM2	58.01977226573488
KI	SZU	57.96081047798486
4(N14)	U4	57.88972239423023
4(N01)	KU6~a	57.88057575969061
DA~a	EN~a	57.839782768082664
2(N57)	EN~a	57.70664549705223
2(N01)	TAK4~a	57.623241059280936
3(N01)	KUR~a	57.622212894320185
SZU	TUR	57.614250863135574
GU7	SZE~a	57.59064505122496
1(N14)	KISAL~b1	57.54457886849711
1(N57)	HI	57.54268343916621
BA	BU~a	57.52645480876754
1(N24)	3(N01)	57.47176579323127
1(N01)	SZA3~a1	57.413201462543505
EN~a	KUR~a	57.38612420604712
BA	DU	57.38419352033209
AB~a	SAL	57.32408302242646
NAM2	NUN~a	57.243366750499334
2(N14)	SZU2	57.22399881179568
AN	NI~a	57.193126243128155
SAG	SZU	57.103238747710904
GAL~a	TUR	57.08724332965254
SAL	UDU~a	57.05489895951387
3(N01)	UD5~a	56.96979019905703
5(N01)	GAR	56.92334684222114
2(N14)	ME~a	56.75040969418505
NAM2	SANGA~a	56.73094939762927
1(N39~a)	SZE~a	56.730024849650654
1(N01)	2(N39~a)	56.70434049885914
AN	TE	56.64012038659586
GI	SAG	56.618950256939215
BU~a	TE	56.58497126704845
E2~a	ME~a	56.57805157839372
EN~a	UNUG~a	56.56533043171544
EN~a	GA2~a1	56.5393072137043
1(N14)	3(N34)	56.53619160432097
3(N57)	NUN~a	56.38238125095067
3(N57)	TUR	56.30011502154197
2(N14)	KI	56.27859712472972
1(N58)	EN~a	56.26172459283145
AB~a	BU~a	56.21130852863099
AN	TUR	56.161117592566434
1(N34)	SZU	55.99114455900272
2(N01)	NUNUZ~a1	55.909291565230504
3(N57)	GAL~a	55.90771200174051
6(N01)	GAL~a	55.85618207675401
8(N01)	UDU~a	55.85198296582672
1(N01)	UR2	55.81173732592941
1(N24)	2(N39~a)	55.79356943471057
1(N01)	URI3~a	55.75355602814004
BA	PA~a	55.634958241751896
1(N45)	3(N01)	55.62666647241647
DI	NAM2	55.56651289352626
EN~a	TUG2~a	55.534084977287094
1(N01)	ZATU752	55.43166539717711
1(N39~a)	2(N01)	55.40998555945403
1(N01)	ZATU737	55.392531197406754
2(N01)	HI@g~a	55.36238779123708
KU6~a	SZU	55.32719342429309
BA	NAM2	55.286009492730585
1(N45)	5(N14)	55.28038130018424
2(N14)	SI	55.265681891226315
BA	GAL~a	55.260926646786025
1(N14)	KUR~a	55.23191164366984
1(N34)	9(N01)	55.208610008410346
GAL~a	IB~a	55.16238712594522
1(N01)	LAGAB~a	55.13935701919847
MUSZ3~a	NUN~a	55.13910269625459
3(N01)	DA~a	55.13597794989329
KU6~a	SAL	55.00321993415702
5(N01)	SZITA~a1	54.99583204899624
1(N34)	PAP~a	54.82731001780621
4(N01)	NI~a	54.71085051440716
DI	GAL~a	54.70677285524121
BU~a	SZUBUR	54.69822483856027
KI	SANGA~a	54.627650678553884
A	UDU~a	54.6270041618118
BA	SANGA~a	54.57209764985295
3(N57)	AB~a	54.56598655870619
U8	UDUNITA~a	54.5582483572638
GI	HI	54.544409392939954
PA~a	UDU~a	54.518629768929195
ME~a	NUN~a	54.511751744411185
GAL~a	SAG	54.50656778712669
3(N14)	DU	54.475600398691824
2(N01)	MU	54.42678585602253
5(N01)	HI	54.38820279243395
SZE~a	SZUBUR	54.333559754491226
BA	BAR	54.31528672596985
DUG~a	EN~a	54.2972321688128
SAG	U4	54.282660415667124
3(N57)	KI	54.2777383561002
4(N01)	SAG	54.2713017198712
PAP~a	TE	54.24697254968887
3(N14)	ME~a	54.220984571169005
4(N01)	SI	54.168627652817634
2(N01)	NAGA~a	54.07497192052236
4(N14)	7(N01)	53.99970241811242
1(N01)	TUN3~a	53.98956509654456
1(N14)	GISZ	53.831527702175485
1(N01)	U2~a	53.78302190542415
2(N01)	PIRIG~b1	53.72887159321583
2(N01)	NA~a	53.66126351610625
1(N14)	GA2~a1	53.62698023319202
1(N57)	DUG~c	53.60146514632991
A	NI~a	53.57662932214353
EN~a	NAGA~a	53.56173276117503
GAL~a	SUKKAL	53.53970386005185
A	NAM2	53.460808269009405
5(N01)	TUR	53.45885057287305
GAL~a	KI	53.44220659875526
APIN~a	SZE~a	53.40377848732364
4(N01)	HI	53.35806671637823
1(N34)	SANGA~a	53.312400004286744
1(N01)	LA2	53.306828415512335
3(N57)	KU6~a	53.30607033824482
NI~a	SZE~a	53.25780019916029
KI	SI	53.23816249885085
MASZ2	UD5~a	53.22197317916147
2(N01)	KU3~a	53.204188272680334
1(N14)	LAGAB~b	53.14787169029372
4(N01)	ME~a	53.12707268592236
AN	NE~a	53.05957599156742
ERIN	GAL~a	53.01552070844659
NUN~a	SAG	52.966160810857644
1(N34)	GAR	52.9499722506568
1(N14)	HI@g~a	52.93949968128608
BU~a	UDU~a	52.92478976653217
DU	SAG	52.9221056647547
1(N45)	EN~a	52.87789308070265
3(N57)	PA~a	52.859499157312165
1(N01)	IM~a	52.84479631794825
1(N01)	HASZHUR	52.80185908323525
4(N14)	AN	52.78275494784041
EN~a	TAK4~a	52.74029994105685
AN	GA~a	52.70393896799872
2(N14)	TUR	52.66910676719775
1(N45)	3(N14)	52.64772979712879
NAM2	SZU	52.61194756311249
A	SAG	52.59362919174442
PA~a	SZU	52.59267971338993
4(N14)	UDU~a	52.58825596612317
2(N01)	U2~b	52.579786068703285
2(N34)	4(N14)	52.57731999511771
U8	UD5~a	52.56640476912481
BU~a	MUSZEN	52.55987848429853
4(N14)	BA	52.559182059723966
1(N34)	SAL	52.52262148499533
ME~a	SI	52.48288487804645
3(N14)	SANGA~a	52.477324455408166
1(N34)	BU~a	52.42777930495317
1(N57)	8(N01)	52.42419675030568
1(N57)	A	52.407552140267015
1(N01)	GIR3~c	52.38629328084385
A	HI	52.37636126052254
1(N34)	E2~a	52.363311563985555
3(N57)	UDU~a	52.36066062124629
3(N57)	SU~a	52.355089557252285
5(N01)	U8	52.351729192361375
3(N01)	U8	52.32278537710726
AB~a	SZU	52.27287257451666
TUR	U4	52.25006651525719
3(N01)	GAR	52.2457792186482
7(N01)	BA	52.208011020451465
NE~a	PAP~a	52.18540817661174
E2~a	SAG	52.17984923868663
6(N01)	SZE~a	52.12240729390421
2(N14)	NI~a	52.08821151603542
3(N14)	3(N57)	52.054150770811184
EN~a	U2~b	52.044095058922274
AB~a	PA~a	52.039225162444104
2(N34)	4(N01)	52.0174307381756
GU7	U4	51.98992278175548
AB~a	NUN~a	51.92885097627682
2(N01)	LAGAB~b	51.89056096292719
1(N08)	1(N14)	51.83795570506149
IB~a	SANGA~a	51.72224227731423
3(N01)	E2~b	51.704171182214125
KU6~a	U4	51.67953601866316
SAG	SANGA~a	51.66551621888956
2(N39~a)	SZE~a	51.48905413264894
8(N01)	U4	51.41281338146897
GAR	SZE~a	51.41050793840316
3(N57)	MUSZEN	51.39686175839327
2(N01)	GAN2	51.367272775686715
5(N14)	6(N01)	51.36276618720748
E2~a	TUR	51.343343718104265
3(N01)	TUG2~a	51.33448043144442
2(N01)	SUHUR	51.307383640675425
BU~a	SAG	51.30735098276234
EN~a	ERIM~a	51.29791207061479
5(N01)	KI	51.27784996227308
ME~a	PA~a	51.25200455640888
SANGA~a	SI	51.24709024450977
7(N01)	8(N01)	51.200754866188774
1(N01)	ISZ~b	51.16479118738415
2(N01)	ZATU659	51.15993598976431
BA	SAG	51.15824623236486
2(N01)	KASZ~c	51.13921781533802
1(N57)	4(N14)	51.122474321230314
