signI	signJ	{measureName}
2(N14)	NAM2	58.56478706965447
1(N14)	UDUNITA~a	58.44829679824401
BA	E2~a	58.44650750850394
DU	NUN~a	58.42503341509424
KI	SAL	58.380227579492164
5(N01)	5(N14)	58.32918504131118
DU	SANGA~a	58.17953719296354
PA~a	SAL	58.057407603666455
3(N57)	SI	58.04322172545657
3(N01)	SZUBUR	57.94280626702351
2(N01)	DUG~c	57.82987812676102
3(N01)	TE	57.804454287879764
SAG	SAL	57.71834682348889
AN	TAK4~a	57.678977610375334
1(N57)	DUG~c	57.614158283094326
EN~a	GAN2	57.60053740585484
2(N14)	BU~a	57.54293049977856
A	SI	57.466027305039916
AN	KU6~a	57.419286347389104
2(N01)	MA	57.39078290505168
4(N01)	DU	57.26219504557251
1(N14)	AB2	57.18049439191079
1(N24)	2(N39~a)	57.03853056857269
NAM2	SAL	56.957886957427256
MUSZEN	PAP~a	56.925416405998625
2(N01)	UNUG~a	56.90274263554681
E2~a	KI	56.7543312230994
NUN~a	SZU	56.6877397367519
2(N14)	A	56.53451085275289
5(N01)	DU	56.53148832595637
1(N08)	2(N01)	56.521422768959155
ME~a	SZE~a	56.512004634227395
HI	U4	56.426526388620005
1(N01)	NAMESZDA	56.424704188658254
1(N34)	UDU~a	56.4156694306949
ME~a	SAL	56.404373330966884
2(N14)	PA~a	56.40361432764081
3(N57)	HI	56.369898659269374
3(N01)	RU	56.29250157908532
2(N01)	UDUNITA~a	56.254605110257764
SANGA~a	SZU	56.19179879748058
4(N01)	5(N14)	56.18098440164341
DU	GAL~a	56.15759355006664
4(N01)	SZU2	56.13069348826613
EN~a	TUG2~a	56.09087869039276
SI	SZU	56.055074762333795
1(N57)	GI	56.02740101019607
E2~a	SI	55.9722372438759
3(N14)	PAP~a	55.959952379519706
1(N14)	SZITA~a1	55.944459729751124
2(N01)	2(N57)	55.93834618551288
5(N01)	BU~a	55.8685430460256
1(N01)	KASZ~b	55.83937771992868
2(N01)	GISZ	55.781687393269266
3(N14)	GI	55.678923330872024
3(N01)	MASZ	55.66081644258891
A	BA	55.625141820591445
NE~a	U4	55.60188747332221
4(N01)	PA~a	55.58783490546477
1(N14)	MASZ2	55.498110083412875
1(N01)	TUN3~a	55.47014640821415
4(N01)	SANGA~a	55.414195662851206
AN	MUSZEN	55.39998309127843
AN	DA~a	55.39120648236376
5(N01)	SZU2	55.31135911971647
2(N01)	E2~b	55.2786760551851
AB~a	SANGA~a	55.181598575837846
3(N01)	NE~a	55.10195521223957
GI	NUN~a	55.070985981835314
3(N14)	U4	55.02420469888078
1(N14)	NE~a	55.023462901132454
AN	MAR~a	55.00967236131407
2(N14)	SANGA~a	55.00012672538668
HI	SZU	54.94418884078789
2(N01)	RAD~a	54.93660182632169
U8	UD5~a	54.86537583274888
1(N01)	2(N34)	54.81682866854263
GAL~a	GI	54.710588469334716
GI	SI	54.692728993771816
1(N01)	GUG2	54.68619109259921
HI	SZE~a	54.604689984322704
5(N01)	A	54.586843620049535
SZE~a	TE	54.55613155938979
5(N14)	EN~a	54.52841641595793
3(N57)	NUN~a	54.47519093786219
1(N14)	1(N45)	54.46157745267895
2(N45)	SZE~a	54.45551909512866
3(N01)	UD5~a	54.42454311391459
1(N45)	2(N14)	54.4104076403899
2(N01)	KISAL~b1	54.3718872766639
NAM2	NUN~a	54.35290479768365
1(N39~a)	SZE~a	54.2908962520454
ME~a	U4	54.223654115148214
1(N57)	6(N01)	54.13072957391708
2(N14)	3(N57)	54.04559039241134
AN	NI~a	53.993863285928455
5(N01)	KU6~a	53.98088366296157
1(N01)	HASZHUR	53.95865386269591
AB~a	U4	53.93376746795031
1(N57)	SZU	53.881856166906154
1(N01)	ZATU737	53.874513260885486
1(N34)	8(N01)	53.86416554140871
3(N01)	9(N01)	53.803298707694
1(N01)	ZI~a	53.77531187337381
1(N01)	SZA3~a1	53.67391070828634
A	SANGA~a	53.655387801820424
1(N39~a)	2(N01)	53.62917532138879
3(N14)	AN	53.54166587423711
3(N14)	7(N01)	53.51148177937381
1(N01)	UR2	53.50904019633683
BA	SAL	53.44836612913107
EN~a	URU~a1	53.412679831715266
E2~a	ME~a	53.408747394765214
3(N01)	SZITA~a1	53.26869364189246
6(N01)	7(N01)	53.177146404936934
MASZ2	UD5~a	53.129449202035225
2(N14)	BAR	53.12261468090274
DI	NAM2	53.08327300407774
2(N14)	SZU	53.0817676475711
SZU	UDU~a	52.90277398609231
A	KI	52.8138691399745
4(N01)	NAM2	52.80339131018861
BU~a	SZUBUR	52.742991935737486
GA~a	SANGA~a	52.71392275905672
GI	SAG	52.67942995945148
1(N01)	URI3~a	52.56396096728828
DA~a	EN~a	52.508981625802676
AN	UDU~a	52.47721076547776
5(N01)	SAG	52.43525697551564
