signI	signJ	{measureName}
NI~a	RU	85.84081686458592
5(N01)	BA	85.5574898905009
4(N01)	4(N14)	84.78093960212244
SAL	U4	84.75108847520104
2(N01)	SZITA~a1	84.52831746621885
PA~a	SZE~a	84.37259457402358
1(N01)	E2~b	84.1672102748351
A	SZE~a	84.05403080357141
1(N01)	NAGA~a	84.05328791546145
1(N01)	5(N14)	84.04345873825511
GI	U4	83.82698570684565
BA	U4	83.49056560033775
BU~a	SAL	83.4007094099464
AN	HI	83.29266020392664
EN~a	UDU~a	83.1647797913716
4(N01)	UDU~a	83.10214951699703
1(N14)	BU~a	83.09120607109875
1(N01)	SZE3	83.02894510837383
EN~a	SZUBUR	82.9811414674017
3(N57)	AN	82.95750227392436
2(N14)	8(N01)	82.88485728597475
4(N01)	GI	82.68543273997254
SAL	SZE~a	82.64621694681045
1(N14)	KU6~a	82.51801116361412
3(N01)	BAR	82.38831688246152
SZE~a	SZU	82.23150251670741
1(N01)	PIRIG~b1	82.18086080177267
4(N01)	8(N01)	82.13345892214231
1(N14)	BAR	81.83839493870151
BU~a	E2~a	81.76107074005236
AN	GAL~a	81.74126867617468
4(N01)	PAP~a	81.70333774751192
BU~a	DU	81.3366356283374
1(N01)	UB	81.26363519429215
E2~a	PAP~a	81.23039513961082
2(N14)	GI	81.11908711697966
5(N01)	GI	81.06566093224633
NAM2	PA~a	81.0034953960524
GAL~a	SZITA~a1	80.96468750347242
3(N57)	SZU	80.37359536305355
2(N14)	AN	80.29872306268682
2(N14)	2(N34)	80.2165652618873
AN	DU	80.19747929883266
2(N01)	NE~a	80.17150003589624
2(N01)	TUG2~a	80.07035756249206
1(N01)	GU7	79.8422390041815
5(N14)	SZE~a	79.79425466130394
SAL	SZU	79.60333141958453
3(N14)	6(N01)	79.52492250484644
AN	SI	79.19512415555023
3(N01)	SANGA~a	79.10343909800757
1(N34)	EN~a	78.81212965746828
1(N01)	U8	78.77649633831066
1(N14)	PA~a	78.69582214928447
1(N14)	KI	78.54016172803559
1(N01)	AMAR	78.46326214514553
5(N01)	7(N01)	78.38281952312822
2(N14)	PAP~a	78.30382560940227
SAL	SANGA~a	78.14370720339959
1(N14)	ME~a	78.08098746596585
KUR~a	SAL	77.86306355691792
GA~a	ZATU753	77.83391135050333
3(N01)	SI	77.54509581718142
2(N01)	DUG~a	77.2137638332315
BU~a	U4	77.12738624280281
2(N01)	TE	77.05836608049482
6(N01)	EN~a	76.88997623240579
1(N01)	9(N01)	76.75348664772666
GAL~a	NUN~a	76.73108963355521
1(N01)	2(N57)	76.65813647913514
1(N01)	SIG2~b	76.50790621521105
4(N01)	SAL	76.50218164017657
1(N01)	MASZ2	76.48613150237273
EN~a	SZITA~a1	76.44760269189301
1(N34)	6(N01)	76.30484876296238
BU~a	SZU	76.28308137458468
PAP~a	SI	76.26800204931611
DU	SZE~a	75.98125783855313
SANGA~a	SZE~a	75.88703574127348
2(N01)	MASZ	75.8451687082472
E2~a	SAL	75.66846703049112
1(N01)	KAB	75.6077471835273
2(N01)	5(N14)	75.60019773037824
4(N01)	7(N01)	75.55023305336503
AN	SANGA~a	75.34098510544135
1(N01)	GI6	75.3222831194961
3(N01)	SZU2	75.30770158610609
2(N01)	RU	75.16981517374545
2(N01)	UD5~a	75.0836025091002
1(N34)	2(N34)	75.04055246956655
2(N01)	SZUBUR	75.00817682556209
PAP~a	SANGA~a	74.96883445730082
A	GI	74.92016458550923
